央视频道,#genre#
西藏卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/6603041244077933770/1.m3u8
兵团卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
延边卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
安多卫视,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8
康巴卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
大湾区卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000011619/index.m3u8
CETV-1,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
CETV-2,http://[2409:8087:1a0b:df::4013]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8
CETV-4,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8
上海新闻,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000005/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000005&IASHttpSessionId=OTT19019320240419154124000281
上海都市,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000012/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000012&IASHttpSessionId=OTT19019320240419154124000281
上海外语,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000001/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000001&IASHttpSessionId=OTT19019320240419154124000281
七彩戏剧,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000010&IASHttpSessionId=OTT19019320240419154124000281
五星体育,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IASHttpSessionId=OTT19019320240419154124000281
东方影视,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000013/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000013&IASHttpSessionId=OTT19019320240419154124000281
东方财经,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000090/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000090&IASHttpSessionId=OTT19019320240419154124000281
法治天地,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000014/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000014&IASHttpSessionId=OTT19019320240419154124000281
第一财经,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000004/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000004&IASHttpSessionId=OTT19019320240419154124000281
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
内蒙新闻,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
内蒙经济,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
内蒙少儿,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
内蒙文体,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
内蒙农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800
蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
呼市新闻综合,https://livestream-bt.nmtv.cn/nmtv/2331general.m3u8?txSecret=70072e9dff1f4042fcefde5b001af668&txTime=771E8800
包头新闻综合,https://livestream-bt.nmtv.cn/nmtv/2358general.m3u8?txSecret=d5a1fe0898512f4a1d513bc0f9c5b751&txTime=771E8800
鄂尔多斯新闻,https://livestream-bt.nmtv.cn/nmtv/2349general.m3u8?txSecret=b7f46f8c1bcd9e2db3aa285e7afd6255&txTime=771E8800
巴彦淖尔新闻,https://livestream-bt.nmtv.cn/nmtv/2348general.m3u8?txSecret=7b16e82a11c42b867ae27383922ef7f9&txTime=771E8800
赤峰新闻综合,https://livestream-bt.nmtv.cn/nmtv/2351general.m3u8?txSecret=08be8d464e60db2c3aa1e8e7d742f71d&txTime=771E8800
乌兰察布新闻,https://livestream-bt.nmtv.cn/nmtv/2354general.m3u8?txSecret=8bca81250fd7df3b633efcbb6150b0c6&txTime=771E8800
数字频道,#genre#
纪实人文,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
纪实科教,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
劲爆体育,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000002000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000008&IASHttpSessionId=OTT19019320240419154124000281
乐游频道,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031112/1.m3u8
欢笑剧场,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000002000009455/1.m3u8
都市剧场,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031111/1.m3u8
金色学堂,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000010000026105/1.m3u8
卡酷少儿,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
金鹰卡通,http://[2409:8087:1a0b:df::4008]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8
金鹰纪实,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031203/1.m3u8
快乐垂钓,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031206/1.m3u8
茶友频道,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031209/1.m3u8
游戏风云,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031114/1.m3u8
动漫秀场,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031113/1.m3u8
嘉佳卡通,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000025964/1.m3u8
哒啵赛事,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8
哒啵电竞,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000003000000066/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000003000000066&IASHttpSessionId=OTT19019320240419154124000281
优漫卡通,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8
哈哈炫动,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
黑莓动画,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
求索纪录,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000010&IASHttpSessionId=OTT19019320240419154124000281
求索生活,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000008/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000008&IASHttpSessionId=OTT19019320240419154124000281
求索动物,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000009/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000009&IASHttpSessionId=OTT19019320240419154124000281
求索科学,http://[2409:8087:5e08:24::11]:6610/000000001000/2000000004000000011/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000011&IASHttpSessionId=OTT19019320240419154124000281
超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级视剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
东北热剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
海外剧场,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
中国功夫,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
军旅剧场,http://[2409:8087:1a0b:df::4018]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
惊悚悬疑,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
潮妈辣婆,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
精品体育,http://[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
精品纪录,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
家庭剧场,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
精品大剧,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
军事评论,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
明星大片,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
欢乐剧场,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
精品萌宠,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8
超级综艺,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
金牌综艺,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
陕西地方台,#genre#
陕西卫视,http://111.20.33.70/PLTV/88888893/224/3221226388/index.m3u8
陕西卫视,http://111.20.33.70/PLTV/88888893/224/3221225821/index.m3u8
陕西卫视,http://111.20.33.70/PLTV/88888893/224/3221226246/index.m3u8
生活,http://111.20.33.70/PLTV/88888893/224/3221226359/index.m3u8
陕西生活,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225531/index.m3u8
新闻资讯,http://111.20.33.70/PLTV/88888893/224/3221226357/index.m3u8
都市青春,http://111.20.33.70/PLTV/88888893/224/3221226358/index.m3u8
影视,http://111.20.33.70/PLTV/88888893/224/3221226360/index.m3u8
公共,http://111.20.33.70/PLTV/88888893/224/3221226361/index.m3u8
陕西影视,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225532/index.m3u8
陕西新闻资讯,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225639/index.m3u8
陕西公共,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225533/index.m3u8
乐家购物,http://111.20.33.70/PLTV/88888893/224/3221226362/index.m3u8
体育休闲,http://111.20.33.70/PLTV/88888893/224/3221226363/index.m3u8
陕西体育休闲,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225535/index.m3u8
西部电影,http://111.20.33.70/PLTV/88888893/224/3221226364/index.m3u8
西乡融媒,http://111.20.33.70/PLTV/88888893/224/3221226556/index.m3u8
城固电视台,http://111.20.33.70/PLTV/88888893/224/3221226920/index.m3u8
洋县电视台-1,http://111.20.33.70/PLTV/88888893/224/3221226938/index.m3u8
佛坪电视台,http://111.20.33.70/PLTV/88888893/224/3221226454/index.m3u8
千阳,http://111.20.33.70/PLTV/88888893/224/3221226945/index.m3u8
宁强1,http://111.20.33.70/PLTV/88888893/224/3221226390/index.m3u8
综合1,http://111.20.33.70/PLTV/88888893/224/3221226385/index.m3u8
综合,http://111.20.33.70/PLTV/88888893/224/3221226952/index.m3u8
宝鸡1HD,http://111.20.33.70/PLTV/88888893/224/3221226383/index.m3u8
宝鸡2HD,http://111.20.33.70/PLTV/88888893/224/3221226384/index.m3u8
西安1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225668/index.m3u8
西安丝路频道,http://111.20.33.70/PLTV/88888893/224/3221226370/index.m3u8
西安影视频道,http://111.20.33.70/PLTV/88888893/224/3221226369/index.m3u8
西安商务资讯,http://111.20.33.70/PLTV/88888893/224/3221226368/index.m3u8
西安都市频道,http://111.20.33.70/PLTV/88888893/224/3221226367/index.m3u8
西安新闻综合,http://111.20.33.70/PLTV/88888893/224/3221226366/index.m3u8
临潼影视,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225967/index.m3u8
临潼综合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225966/index.m3u8
丹凤,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225952/index.m3u8
乾县,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225977/index.m3u8
佛坪,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225947/index.m3u8
佳县1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225890/index.m3u8
兴平2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225976/index.m3u8
凤县,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225868/index.m3u8
凤翔文化影视,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225930/index.m3u8
凤翔综合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225929/index.m3u8
勉县经济,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225946/index.m3u8
勉县综合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225880/index.m3u8
千阳,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225937/index.m3u8
西安教育,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221226037/index.m3u8
三原1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225973/index.m3u8
91,http://111.20.33.70/PLTV/88888893/224/3221226377/index.m3u8
ETV西安教育电视台,http://111.20.33.70/PLTV/88888893/224/3221226371/index.m3u8
NZTV-1http://111.20.33.70/PLTV/88888893/224/3221226955/index.m3u8
TCTV-1,http://111.20.33.70/PLTV/88888893/224/3221226379/index.m3u8
TCTV-2,http://111.20.33.70/PLTV/88888893/224/3221226380/index.m3u8
LBRTV,http://111.20.33.70/PLTV/88888893/224/3221226000/index.m3u8
延安YATV-1,http://111.20.33.70/PLTV/88888893/224/3221226374/index.m3u8
延安YATV-2公共频道,http://111.20.33.70/PLTV/88888893/224/3221226375/index.m3u8
LYTV-1,http://111.20.33.70/PLTV/88888893/224/3221226322/index.m3u8
咸阳-1,http://111.20.33.70/PLTV/88888893/224/3221226372/index.m3u8
新闻综合,http://111.20.33.70/PLTV/88888893/224/3221226376/index.m3u8
陕西汉中-1,http://111.20.33.70/PLTV/88888893/224/3221226331/index.m3u8
陕西汉中-2,http://111.20.33.70/PLTV/88888893/224/3221225990/index.m3u8
陕西汉中-3,http://111.20.33.70/PLTV/88888893/224/3221225991/index.m3u8
CHC家庭影院,http://111.20.33.70/PLTV/88888893/224/3221226462/index.m3u8
CHC高清电影,http://111.20.33.70/PLTV/88888893/224/3221226463/index.m3u8
CHC动作电影,http://111.20.33.70/PLTV/88888893/224/3221226465/index.m3u8
精彩综艺,http://111.20.33.70/PLTV/88888893/224/3221226009/index.m3u8
精彩体育,http://111.20.33.70/PLTV/88888893/224/3221226010/index.m3u8
精彩电视剧,http://111.20.33.70/PLTV/88888893/224/3221226012/index.m3u8
华阴1台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225856/index.m3u8
华阴2台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225857/index.m3u8
合阳1台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225858/index.m3u8
合阳2台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225859/index.m3u8
岚皋电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225861/index.m3u8
西乡电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225862/index.m3u8
蓝田电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225864/index.m3u8
蓝田电视台-2,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225865/index.m3u8
周至电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225867/index.m3u8
凤县电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225868/index.m3u8
陈仓电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225869/index.m3u8
麟游电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225870/index.m3u8
洋县电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225871/index.m3u8
定边电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225873/index.m3u8
韩城综合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225874/index.m3u8
旬阳新闻综合,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225878/index.m3u8
石泉电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225879/index.m3u8
勉县电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225880/index.m3u8
宁强1台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225881/index.m3u8
南郑电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225882/index.m3u8
镇巴电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225883/index.m3u8
耀州电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225884/index.m3u8
宝塔电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225885/index.m3u8
黄陵电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225886/index.m3u8
子长电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225887/index.m3u8
志丹电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225888/index.m3u8
延川融媒,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225889/index.m3u8
佳县1台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225890/index.m3u8
府谷电视台-1,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225891/index.m3u8
靖边1台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225892/index.m3u8
神木1台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225893/index.m3u8
米脂电视台,http://zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225895/index.m3u8
